matches,play_time,kills,deaths,assists,headshots,suicides,wins,losses,score,missed_shots,hits_shots,kd_ratio,game_exits,cluster_label
2.800059487210945,4.086524826900293,6.581018196585955,1.6919700688460653,6.749666413829729,3.9789327860386137,0.2268610050365828,4.3166430526359045,0.6721607351518742,6.335537285048488,7.110440424232801,8.300655544541144,3.830600005684564,1.0552547021514214,1
1.826978830515698,1.8392800861086969,6.580487776481198,1.1888752280499586,2.7836300683927035,5.622343426900007,0.3875574724720191,3.030310826766061,0.1694404931893303,5.583231977679786,2.384888471661738,5.695128384268036,4.544819910967219,0.759008950875464,1
3.812752276833608,3.9879689138825896,6.556618871767129,4.912741216513637,2.9348997866446664,3.958520233022557,3.9221392193353246,3.1028246532244097,3.37797850806792,5.835706698420222,2.6525583010107536,2.064446202263469,1.903303490480508,4.455027371556454,1
2.655389088693421,4.1964090057821,6.518664366493399,2.876257689016976,0.5247044518202587,5.23250368890707,1.0133109977390404,3.802740717300648,1.2266315902576213,4.623228975582895,2.855282779561384,4.271933402675819,2.773976723440449,0.0536619240279469,1
2.6433332221502943,3.8404182510026375,6.328832904557555,2.1515864547695376,3.328520638011569,4.829455828374332,0.3949628396349424,3.5095326364038457,1.429937570463062,5.580998444315754,3.63411882442278,7.006609707417143,3.2431901779500945,0.4909770806734075,1
1.9303148294567865,2.630559456716349,5.973215692101523,1.15221870647324,1.6200783095144895,4.014154446144752,0.2905471626377234,2.8695192985323303,0.4614618102116904,4.912279282363951,2.542690239192118,5.791703166404401,4.255154022359739,1.210431048057875,1
5.452350126698873,5.357273050206139,6.303019126126044,5.001881144913598,4.358646113713316,2.678132838936928,2.0663542083067377,4.376545778840628,4.583028499831077,6.147063703798464,2.314158591629537,2.1703949016176334,1.8171212205890568,7.58676817075943,1
2.016428161907693,2.718070310516551,5.732228157840218,1.280743929768286,2.1042479358913706,5.615138996423751,0.4593895339523754,2.519561266494211,1.1600950876449316,4.694642955047665,2.4611274271547163,5.738342142642085,3.925706085708695,0.8154367130232655,1
3.1789581499949344,4.26409539432012,6.192102388664616,3.1345815631556384,2.990294331356653,5.896512031135285,0.8274362819496649,4.013976646548882,1.9696225360993225,5.79130238249314,3.5828084353898184,6.231644536228718,2.51107889426562,0.5615117833581593,1
3.723194411084665,4.254466368335632,6.025020055666133,2.612476268241581,7.23490131991261,6.007780457379675,-0.0693536814803503,5.89618335940255,0.9715749969089776,6.016452454221475,10.080473239994424,9.81163726087804,2.7666600445886584,0.4063354374517055,1
3.339128948353621,2.623762497197887,5.507330033423211,3.177696181585824,9.128169677400646,3.207658478941706,1.2621313344132643,6.24614139144067,-0.2408679395889224,6.061569919079807,0.1706770631038177,3.433202159613322,2.262437641943436,0.3216937942300034,1
2.59166522267975,2.707874871238858,5.609111757969378,3.088101457632802,4.228948309507849,6.532903389871187,0.3712656647135877,3.118588528541442,1.5445282138515828,6.247377714171905,2.2802302855159238,4.892205504977528,2.340714794585609,1.3797143345012792,1
3.657748278421976,3.936142097554314,6.004864091685364,2.619116283316272,3.757295719676464,4.778224322765404,0.605275267061965,4.099101573260858,2.313394466264885,5.274604391888643,3.069652303827381,5.465490847225023,2.754672073342736,2.790408388196313,1
2.7001680215678925,3.6580331705905658,5.483814742112314,3.6837017139215207,4.346928036947319,3.8732678057202,0.4416166527613594,2.585769542825747,1.5630105756884412,5.253884892824873,2.8726696116837163,5.239766920620442,2.0349509460406447,4.581989836389007,1
5.321457861373495,6.732241319461741,5.577345487251148,8.205551979786074,3.7517030012199655,3.716371319792858,1.0236785117671332,5.61873915382278,4.7234944497912,5.754156822736913,3.72289567579201,2.327876710876644,1.1025254464243912,0.4204423779886558,1
1.1949069703260429,1.4702618255855149,5.3960596825586125,1.2010637488719942,2.195861990607348,3.431796315980766,0.5778754085591487,2.071867207490491,0.1029039905766406,3.863386743052945,1.891569760961082,3.746853429720851,3.849660914523602,0.1241966267126986,1
1.518693100341452,2.134098205221999,5.589545149660561,2.0087806511083754,4.612182683741255,2.7649862507895637,0.2209367113062441,2.1286171586318074,0.6869466246213608,4.997937604949474,3.210233461339849,7.126478673839737,3.050457766513216,0.2934799131561028,1
2.6106101558189496,3.5189787071086918,5.468609365775944,2.42391803194248,2.656595463452234,2.988723841691053,0.0957860062528399,3.310907807409237,1.2044527560533913,4.994269137757554,3.316226173524008,6.525610580178871,2.680939162618552,1.9722058370531936,1
1.8235342972176616,2.229255638480471,5.3388921823792375,-0.0564459553417417,2.5388820559392635,2.619696902851744,0.3283145351686324,4.420684629728318,-1.0393059709411985,4.347389423222996,1.128629298485221,5.650274190380871,7.123363197794625,-0.8773961514107756,1
4.129649340252945,5.257301103955423,5.043330312895147,1.0274228067132944,3.526662663327521,3.318926905186097,0.3905196193371885,8.248153556703786,-0.5994257592239722,5.196343455444677,4.032505716687683,5.143285877656254,3.898590235678157,-0.7927545081890737,1
7.615517037865652,8.057082012268683,6.460318154970119,7.190903100906925,0.1214960830993577,5.050391696312834,1.461335711095902,5.703864080534755,6.434961155884272,6.117019634738131,2.2381286010678294,2.799970616758007,1.3877747338923858,12.298486310100843,1
1.4790809674140348,1.935003932660374,5.127372431715548,0.5432474609245267,1.2168699407935886,4.821050659485367,0.7585663673344779,2.0308811316662068,0.6093207049065563,4.271389291612707,2.4231812953171223,4.905750815357246,4.881927817682008,0.7025811887276627,1
2.324713892081939,2.9794700453307468,4.970132338438669,3.5416235831452565,3.018257923639146,4.685367218849223,0.0528348767078846,2.727644420679039,1.5408317414842112,4.873981048490674,1.943402562322221,5.716430611145482,1.935210202096617,0.9565061183927688,1
2.4538838907582994,2.5807150869142923,4.949799567756314,2.9393833117818464,3.9501113464624167,6.157472512830762,0.5289999852838547,2.76232494637651,1.6554223848727323,5.542726572863135,2.3653549997908963,4.381209842642302,2.190195717528683,1.4220351561121305,1
3.697360411349393,4.696551943682284,5.268464179580935,1.96193670914309,2.2187655042863423,2.2446662719488883,0.4379139691798978,4.858920363541818,1.943747229527721,4.279072573661057,2.8430155882551884,4.016705071628218,2.9488348929254804,1.125789404836173,1
3.862698009655134,5.465174782561728,5.0890053774714525,3.939205855631205,0.657598095143726,4.4508229822333485,1.2021478603935851,4.849462038351599,2.4316815820207784,4.442640030732108,2.29453488490201,2.307699354065333,1.827647815124648,0.6602603671168117,1
2.4314944243210634,2.7537543479884783,4.906717668136598,3.250918265628649,3.808162825637952,4.552485501176065,0.4897515393203611,3.4843104358965937,1.0381114995216674,4.996995830197688,2.921705132487616,5.40756003881903,2.0328542486907994,0.3640146158408545,1
3.687026811455284,3.874969461888154,5.320740027683106,2.8765305663488125,4.287805013264334,4.076993089743203,0.6867343058541217,3.3424355580433023,3.2892631712510005,4.4905914558111855,1.4995515498969567,3.436178378329973,2.3521553333609924,2.6916598044376614,1
1.8045893640784625,2.04800338465481,5.361051955644645,2.0522591059810096,6.860721823180202,2.762184527826575,0.3720062014298801,2.724491645615632,0.5464806746612383,4.9704347823356825,2.728635783602295,4.80010676831266,2.9141630901287554,0.5050840212103579,1
2.1524872271801256,2.454404922529535,4.883732796930458,1.7355394828293114,2.5519317323377604,3.741186580322183,0.1690991411657808,3.985601670978224,-0.1188843514656581,4.18833812152537,1.24596785659679,4.142174953588447,2.9715944142224218,0.2511590915452517,1
2.946452152377486,2.746957388470016,5.25343560994615,3.920650197066315,4.933897154953176,5.9241290146275976,0.57195111482881,3.0082414013222154,2.4538604162250084,5.278210589224871,3.2017418864054794,5.776845507614191,1.8806400268074053,1.3091796318165274,1
2.2868240258035404,2.597424279063845,5.159256573568169,2.282567574051113,2.3324841129018146,3.5554723724898185,0.3860763990394344,2.633061168776844,1.3190433994419124,4.7729834332781,2.5760913837745707,4.030156642835758,2.654957289567137,1.9157780749053923,1
3.327073081810494,3.4181571409181672,5.284848267261209,3.213352152945808,2.3005257217218222,4.649745312605514,1.328039102163282,2.415519689401797,3.4112467593742646,4.935618206087248,2.5866156175858483,4.440124912356164,2.1726290238686934,3.425220712359079,1
1.873480030039188,2.398896419795426,4.718536402082221,1.5645363548783655,-0.1024789750870872,5.0159705284818354,-0.0700942181966426,2.7434082959960717,0.9198243837657746,4.013612542648537,-0.4795125713424661,1.4084360405689045,3.0539932508436447,-0.4400809947653151,1
1.6530298989648666,2.3810544010594623,4.654355569406613,0.7331700838828109,4.189532960385858,3.4950352057167864,0.2098286605618591,3.244699531077701,-0.2482608843236657,4.296635400113269,3.359249203350887,5.395444250815026,4.142561480399318,-0.0309797191937551,1
4.048702807749093,3.9171672522319407,4.893810778920843,5.035354097618889,4.771708319714715,3.96892663259937,0.2957309196517698,5.486322601159708,2.257947380754311,4.962206070894407,2.110921199156696,5.643407796018834,1.4754517653600223,-0.0027658381198544,1
0.9038439066419776,1.68578208365009,4.65476811837698,0.5329690814253475,2.086138180889375,5.286937163616556,0.1876125590730891,1.6210203734233644,0.2285840510672766,3.558791698573501,2.919401769040653,6.053751022227951,4.549173387995188,-0.722219805504322,1
2.21276655989576,2.1448600577928976,4.722485085084302,3.135764031593597,4.5669082962362655,3.979333032176184,-0.039732212828657,3.175338479682759,1.052897388991154,4.689805905381401,1.2421589958040804,4.479003234016982,2.0220346286430586,-0.1015144218785068,1
2.8758392197677427,3.859109889678408,4.973727408037577,4.186978472938852,1.1407024418146072,3.595897232384363,2.3721958721354715,3.083908002843971,2.1396602649984184,4.162792935907688,1.7627713760505002,1.9348049271413192,1.7168958522990434,1.5913184425555342,1
1.3964121682611643,1.9418008921788368,4.403348988722119,1.0783599086561293,1.593712636790996,4.3475594787403535,0.3853358623231421,1.6903814248183069,0.8643772982551999,3.916623378949473,1.9137390404877264,4.921264648352702,3.439954988219573,0.5756187238951096,1
4.158927873286253,4.452994227604052,4.633963863157063,2.521062362076315,3.836925377699945,3.040355593437551,0.0683861477500236,5.590364178252122,2.14335673736579,4.42890430052026,3.797975825757032,5.39666286005334,2.2966048128583685,0.8718644751710668,1
0.3199955126248298,0.9749334006775752,4.385137898458792,-0.04771388072297,2.4336856849717896,2.8794566461345115,0.0594997071545155,1.4318538696189758,-0.8470894078378726,3.127938840121605,2.0693229302248453,7.275852044705352,6.072927695086255,-0.5529365190609178,1
0.1994368471935603,0.5322814120377184,4.297618581173872,-0.624576560225575,1.2245932186620867,3.417387455028255,0.2520392533905222,1.5926453978527062,-1.2647907853508686,3.575825003990082,1.2721692094563652,4.330989081147948,9.884508492022643,-0.6657920433565205,1
1.9595933624900943,2.397763593209016,4.32272513279904,0.6753200895334485,0.5942139526367416,4.502854980117417,0.2861039423399695,2.075019982553897,1.2746857310334527,3.6293579898567674,1.5523816838846158,4.856584619549895,4.017912188619512,1.901671134368442,1
2.948174419026504,2.662845014429045,4.339227091613706,2.975766956026728,5.623399444661506,2.702147607191113,0.0365430689494532,5.022864666838956,0.5021230062527785,4.161973428244816,1.4805737347751764,2.252440112066412,1.9622695093007687,-0.2425838272480102,1
3.4855216135201625,4.294115298859995,4.320073032275255,5.451128192227278,5.099015509383135,2.4720060780885063,2.12411607217754,3.276227281711766,2.967670075289667,4.499341961371692,0.1719071066765257,2.1700199449289213,1.2600671798826313,2.5646973396051083,1
2.119764160848781,2.1896067079561075,4.295320094053258,1.7449992303329809,2.3316851531223146,3.3209281358739453,0.6067563404945497,2.901047049166395,0.539087729926495,3.650847907938045,0.3619037212315678,3.190488008051481,2.68380584913046,2.3248793504769525,1
3.523411479798561,3.2422858133779555,4.114152160495113,5.133498977969459,8.176342260089879,2.041741480201025,2.5528868309108006,5.271933896848068,1.481688183606265,4.978564407437242,0.7506117378162434,2.5076450083209694,1.2724770265273422,-0.3836532326175137,1
2.781114554071745,2.749506248289439,4.201435735511253,3.098834632685042,3.562882173331512,3.5166484971455527,0.0950454695365475,2.76232494637651,2.1988038228763647,3.500186219352607,1.5740570463009838,4.587693804157352,1.8636920039486675,2.028633599200995,1
2.002650028715548,1.792267782772666,4.1393765832546725,2.2017049247168625,4.294196691500332,3.822436546248842,0.2305636886180445,3.301449482219018,0.4947300615180352,4.291808349985875,0.8902335563260588,2.9366423297935054,2.2885478216098267,-0.2566907677849606,1
4.028035607960876,3.71410808661788,4.330563563236007,2.3147670992078337,2.989495371577153,2.8762546770339537,0.0557970235730539,3.623032538686479,3.1303148594540198,4.182356124658456,4.059300719920187,5.54971549342694,2.2980490126100404,4.835914766054113,1
1.4945813672551982,2.2745687019368863,4.337517960165044,1.717620538038707,2.35086018783031,3.891278881910839,-0.0078891340280867,1.879547928622696,1.052897388991154,3.876910210326048,2.6266086559093003,5.378524330236901,2.726772874665163,-0.1861560651002088,1
2.570998022891533,2.159020390123027,5.036434851533305,3.432745527742447,4.376489548788813,3.9685263864618,0.1535478701236418,4.707587160498308,0.150958131352472,5.117837530298388,-0.6293784206875371,2.5907213496637063,1.9985640912354337,-0.5811504001348184,1
3.5371896129907063,3.629146092637101,4.054921915463905,4.366895593729794,4.787687515304712,2.147406460519439,1.920468475197148,3.4244077096918706,3.2744772817815138,4.217095886267385,2.1635471174160674,2.609492618892347,1.42295366227493,1.1540032859100735,1
3.261626949147805,3.214531562010901,4.214755173697375,2.968581186288364,2.9918922509156523,4.021759122758577,0.4660543643990064,3.7901296170470222,1.6110647164642726,4.135619189027628,2.299640278109196,3.999691411877914,1.922508025519119,3.6086109393394334,1
1.7529213646079185,1.8542900383786345,3.79377841722183,2.76010290476519,4.429487214162299,3.1692348497350102,1.1584561941323377,1.9520617550810448,1.3707940125851157,3.7525886706984815,0.6950840565339969,2.0435189320747345,1.8641904274815668,0.3922284969147552,1
2.0646516280802008,2.5218081044209524,3.9227294382449984,1.1679546326091514,3.623336796646997,3.5874920634953984,0.2031638301152281,2.166450459392685,1.6554223848727323,3.4739733372530845,2.144593048309204,4.016915984765618,3.047617429134661,0.9000783562449676,1
1.6840306986471931,1.9856979224022389,3.832793762705074,1.897264781497812,3.029177040625643,2.9102755987273823,-0.0189971847724716,1.7849646767205014,1.1859703942165332,3.515272796360936,0.3566321059199621,2.570239340542817,2.354193376068376,1.2809657507426269,1
3.253015615902714,3.0635824193717176,4.261255336214413,2.9091848870585943,3.4787250765575326,4.595712084033599,0.0935643961039629,3.913087844519875,1.8993895611192613,4.601269533699205,4.201420619199286,4.874770018952424,1.9646041387830744,1.887564193831492,1
0.843564573926343,1.639619400253867,3.854364180298529,0.014865987378227,0.3902128889377917,4.946727946682269,0.1313317686348719,1.630478698613584,-0.2445644119562941,3.0456730883600804,2.124389938817699,4.880394369283102,5.285577784413258,0.5474048428212089,1
4.365599871168429,4.063585088525483,3.970585118807527,3.5842834060223807,-0.209006945687061,3.9204968499534303,-0.004186450446625,3.348741108170115,4.7234944497912,3.4153437682340018,-0.6331920306832302,0.892847158796957,1.6160715880472252,2.7480875665854625,1
5.478184126434145,4.572790639116949,4.122344204335251,4.473954466920359,3.900309520206929,4.568095100541285,0.3001741399495238,4.338712478079749,4.937889847098755,4.391432846701759,1.3714845422458228,3.97084318164014,1.4148826176864129,6.613389273709856,1
2.0990969610605634,2.499434779339347,4.069479000561127,2.8662521868496333,2.0480544313998843,3.9377074338689297,0.6134211709411806,2.2011309850901566,1.2635963139313378,3.842210446872599,1.9484367174846555,2.850425726182806,1.9162248144220573,2.522376517994257,1
1.3309660355984754,1.200649098019844,3.7677288965215374,1.8917162757504675,3.3708655063250594,2.0685579714181985,-0.0789806587921506,1.6493953489940227,0.5760524536002114,3.915986135608738,0.8547237656189637,3.0665179528461,2.3284999598705154,1.323286572353478,1
4.635995735064276,3.070945792183385,4.042309704084125,1.181962335643431,2.379356419965803,3.876069528683188,0.0298782385028222,7.668042945036992,0.8902526048268015,3.531555227313255,2.675074272355189,5.604506039564972,3.1003516364619963,0.265266032082202,1
4.482714003301663,4.6132891895811206,4.045197546876691,7.347989484934204,6.78775016331922,2.9691117809501355,2.418109148545596,4.49950400631348,4.220774207828655,5.248935575608565,2.049210055590025,3.3668816952973994,0.9422790530478098,0.4768701401364572,1
1.3740227018239286,1.679551537424833,3.772797355300328,0.1737715536177494,1.772945947325452,2.7789948656045045,0.1491046498258879,2.585769542825747,-0.2223855777520642,3.271324500605413,1.6434049082650073,3.9062334572164654,4.711388708630759,0.5332979022842586,1
1.9423706959999127,2.121637112771485,3.915126750076813,1.8316832627464124,3.921881434253424,3.884474697572153,0.1698396778820732,2.702422220171787,0.7830549061730236,3.906212495412001,1.72552337705147,3.851841302560191,2.4384650998120865,0.8295436535602158,1
1.673697098753084,1.5237878817934054,3.761363855264453,1.7555504871639966,3.4678059595710358,2.314709346023595,0.0283971650702376,3.2194773305704496,-0.0745266830571983,3.875718447102505,0.489153865969552,2.672696255733352,2.4226353046095537,-0.4118671136914144,1
2.281657225856486,2.68521833951065,3.9414709486130826,0.7581838393011674,1.6805329328299747,1.3877392914120543,0.1913152426545508,3.616726988559666,0.6130171772739279,3.671033795245737,1.2625378258059723,3.016390930523924,3.611389814183088,0.1665174483235496,1
1.4945813672551982,2.214528892857136,3.699952994247021,0.4887629536678158,1.457889474276029,1.7363536772353063,0.2372285190646755,1.7723535764668754,0.8385019916835984,3.054294963488756,2.07755804819811,4.25259969841411,3.911956274197222,1.111682464299223,1
2.052595761537074,2.2204762324357903,3.977009095631808,1.20006319865526,1.8520429654959325,4.184659300749465,0.2705526712978305,2.8915887239761755,0.9530926350721194,3.710065177128005,1.413567229881983,3.391910054268921,3.042418136020151,0.2370521510083014,1
2.930951752536323,2.628860216836733,4.1447986554366345,4.694803187486793,4.30405052878083,5.350976545627716,0.4586489972360831,2.6961166700449737,2.41319922018392,4.422195064462777,3.4286825509686123,4.879995977801346,1.3700950202357909,2.7339806260485124,1
1.3636891019298198,1.229252969326706,3.9476002476013865,1.032425557796966,2.1628383197213563,2.6893397307888804,0.0217323346236066,2.9105053743566143,-0.2815291356300106,3.5028970034354483,0.8302701194572901,3.700733757009284,3.225297150221968,-0.7786475676521233,1
1.0709037715967369,1.6605766921024592,3.914360587703276,0.6354799990853026,2.346066429153311,2.49882256930568,0.0098837471629292,2.2578809362314733,-0.2371714672215508,3.392660723355698,2.999620556633744,5.0944243341584805,3.798582824168364,-0.4259740542283647,1
0.6420593759912211,1.1862055590431115,3.661173391032557,0.4543804098564022,0.2573192456143244,3.420589424128813,0.4305086020169744,1.097659712897889,-0.0412584317508535,3.0286738722805584,0.7420726708520388,2.8830000885146547,3.949993048153126,0.5050840212103579,1
2.815559887052108,4.068116394871124,3.979484389454008,3.168964106967052,1.4291269222140364,2.600885334385966,1.4991030836268109,3.4590882353893417,1.8439424756086864,3.663104615446077,1.479728376644126,2.0386210603284347,1.7625094805624162,0.5474048428212089,1
0.7109500419519466,0.916309624830838,3.601766339299763,1.316763737570719,2.9221164301726694,3.462215022436067,0.0024783800000059,1.7944230019107208,-0.4959245329375661,3.554913695589799,1.400240966310483,3.614071892330739,2.7117328868568484,-0.3131185299327619,1
1.5514161666727966,1.7251478075278508,3.846761492130344,2.7916657161476253,3.2552826582240875,4.509659164456102,0.0898617125225012,1.6084092731697386,1.1748809771144182,3.5283971911282146,1.9963941692113167,4.156165525036011,1.8695238296702128,1.0270408210775206,1
1.5066372337983251,2.0035399411382024,3.720757249466937,0.964661020390873,1.2530894507975796,1.8144016740614075,-0.021959331637641,1.4413121948091954,1.1711845047470466,3.316066528231614,1.6435236383395928,4.109389678119197,3.172104314562107,1.4220351561121305,1
2.6485000220973487,3.5937452618117764,4.3122346018382895,3.190794293513981,0.2147080573743348,3.4786251140764266,0.5971293631827493,1.5705759724088608,3.126618387086648,3.2224008476334456,3.583815266422305,1.607561477067983,1.8636108476413544,2.7339806260485124,1
2.3746596249034653,2.2776839750495146,3.90280921653301,0.8738838279998923,0.6626581737472248,2.8714517233831165,0.4031087435141581,2.8127693473910136,0.945699690337376,3.200972744883365,1.3742153339612944,2.922909541069431,3.41093588911375,3.255937425915675,1
3.8730316095492423,4.003545279445732,3.863558128780985,4.600569548892548,6.8644503021512016,3.26609441502689,0.1935368528034278,4.032893296929321,3.389067925170034,4.7541111217583705,2.604235160654368,3.8113225453862585,1.3201756998213223,0.7449020103385138,1
2.676056288481639,1.5883589972187973,4.033881917975207,2.480676516964496,2.4699051949757806,4.676962049960258,0.6889559160029987,0.8548960330155901,3.0231171608002416,3.9680023732385945,2.0404905189124505,4.511671335521009,2.087677292835317,6.556961511562055,1
0.7574512414754362,1.383317385078518,4.024805840627141,0.4701163359923137,1.1441646008591064,3.88967789736056,0.1742828981798272,1.5800342975990804,-0.2741361908952673,3.253128521532912,1.5587171206645094,4.171960575548001,4.202252873563219,0.1806243888605,1
5.653855324633994,4.032998770692402,3.568880292804824,4.268295917826163,2.096524658022872,4.174653147310221,0.1668775310169038,3.2730745066483595,5.950723275758586,3.4999589571055543,0.9910543864612632,2.8959360942752164,1.3173823358055017,8.955141402843614,1
4.3363213381351216,4.467437766580784,4.0348248870503305,6.265394150427738,10.445920673722322,4.470835289111836,0.0158080408932679,4.830545387971161,3.3521032014963184,5.541401179438325,9.13726253067358,9.33288787377204,1.071446122883587,1.111682464299223,1
4.641162535011331,5.5368260641521845,3.871926979322709,5.909380191491568,5.149882615344622,3.588292555770538,1.216958594719432,4.647684434293585,3.5147479856606707,4.838968572185281,2.1515981227097614,2.773418996238594,1.0889771793645535,3.806108106856738,1
2.615776955766004,2.016567446881922,3.654277929670715,2.5129670012318286,3.103480300119125,2.8222214484620376,0.1653964575843192,3.1091302033512225,1.5038670178104947,3.558494439554357,0.4589584334009134,1.9736363792160485,1.9252188468411409,1.774708669535889,1
3.5595790794279423,2.4736629744985112,3.700837027754949,3.409005199872661,3.0147957645946466,2.5392474292002243,0.1009697632668862,2.954644225244305,3.211637251536196,3.369352252773506,2.745172508390594,4.702477420489291,1.5890122086570475,3.6791456420241855,1
2.7862813540187994,2.598557105650256,3.860729221555614,4.342609511196335,6.234603675978856,3.8672641136566535,0.4082925005282045,3.1028246532244097,2.132267320263675,4.43453494995323,1.5889505468570155,3.082125525013734,1.3776350973198184,0.8013297724863151,1
1.4618583009238535,2.439111763612994,3.655810254417791,1.9824934681414483,2.2624419722323315,2.1450049836940206,-0.0523213370056266,2.2389642858510346,0.6093207049065563,3.402742076634944,3.1355712412373697,4.981070240202255,2.2184641842770407,-0.3695462920805633,1
6.494321449354845,8.021114768150152,3.8119305719179617,7.154974252215104,3.329319597791069,4.327146925724296,1.930835989225241,5.848891733451453,6.675231859763429,4.473609511662438,5.451501079294363,3.296155489889112,0.9217160316243712,1.5489976209446834,1
